Train Time,Train Bid_ask_spread,Test Time,Test Bid_ask_spread,Predicted Train Time,Predicted Bid_ask_spread
11:01:04,7.9,,,11:01:04,7.9
11:01:05,5.33,,,11:01:05,5.33
11:01:06,2.26,,,11:01:06,2.26
11:01:07,2.06,,,11:01:07,2.06
11:01:08,1.0,,,11:01:08,1.0
11:01:09,3.45,,,11:01:09,3.45
11:01:10,2.44,,,11:01:10,2.44
11:01:11,4.07,,,11:01:11,4.07
11:01:12,1.92,,,11:01:12,1.92
11:01:13,1.31,,,11:01:13,1.31
11:01:14,3.4,,,11:01:14,3.4
11:01:15,42.33,,,11:01:15,42.33
11:01:16,81.67,,,11:01:16,81.67
11:01:17,96.55,,,11:01:17,96.55
11:01:18,90.79,,,11:01:18,90.79
11:01:19,128.55,,,11:01:19,128.55
11:01:20,242.72,,,11:01:20,242.72
11:01:21,206.31,,,11:01:21,206.31
11:01:22,14.68,,,11:01:22,14.68
11:01:23,17.0,,,11:01:23,17.0
11:01:24,16.29,,,11:01:24,16.29
11:01:25,16.0,,,11:01:25,16.0
11:01:26,14.1,,,11:01:26,14.1
11:01:27,5.84,,,11:01:27,5.84
11:01:28,2.44,,,11:01:28,2.44
11:01:29,1.78,,,11:01:29,1.78
11:01:30,1.0,,,11:01:30,1.0
11:01:31,18.29,,,11:01:31,18.29
11:01:32,109.4,,,11:01:32,109.4
11:01:33,114.87,,,11:01:33,114.87
11:01:34,112.39,,,11:01:34,112.39
11:01:35,110.04,,,11:01:35,110.04
11:01:36,98.78,,,11:01:36,98.78
11:01:37,4.42,,,11:01:37,4.42
11:01:38,2.29,,,11:01:38,2.29
11:01:39,6.72,,,11:01:39,6.72
11:01:40,3.65,,,11:01:40,3.65
11:01:41,1.0,,,11:01:41,1.0
11:01:42,1.1,,,11:01:42,1.1
11:01:43,97.95,,,11:01:43,97.95
11:01:44,15.29,,,11:01:44,15.29
11:01:45,14.23,,,11:01:45,14.23
11:01:46,13.16,,,11:01:46,13.16
11:01:47,11.43,,,11:01:47,11.43
11:01:48,11.75,,,11:01:48,11.75
11:01:49,13.06,,,11:01:49,13.06
11:01:50,9.66,,,11:01:50,9.66
11:01:51,1.0,,,11:01:51,1.0
11:01:52,1.0,,,11:01:52,1.0
11:01:53,1.0,,,11:01:53,1.0
11:01:54,1.0,,,11:01:54,1.0
11:01:55,1.0,,,11:01:55,1.0
11:01:56,1.0,,,11:01:56,1.0
11:01:57,1.0,,,11:01:57,1.0
11:01:58,1.0,,,11:01:58,1.0
11:01:59,1.0,,,11:01:59,1.0
11:02:00,1.0,,,11:02:00,1.0
11:02:01,1.0,,,11:02:01,1.0
11:02:02,3.77,,,11:02:02,3.77
11:02:03,2.04,,,11:02:03,2.04
11:02:04,1.0,,,11:02:04,1.0
11:02:05,7.4,,,11:02:05,7.4
11:02:06,9.67,,,11:02:06,9.67
11:02:07,8.45,,,11:02:07,8.45
11:02:08,8.0,,,11:02:08,8.0
11:02:09,4.0,,,11:02:09,4.0
11:02:10,11.0,,,11:02:10,11.0
11:02:11,9.83,,,11:02:11,9.83
11:02:12,4.78,,,11:02:12,4.78
11:02:13,2.32,,,11:02:13,2.32
11:02:14,1.94,,,11:02:14,1.94
11:02:15,1.31,,,11:02:15,1.31
11:02:16,1.67,,,11:02:16,1.67
11:02:17,1.8,,,11:02:17,1.8
11:02:18,1.44,,,11:02:18,1.44
11:02:19,3.52,,,11:02:19,3.52
11:02:20,3.0,,,11:02:20,3.0
11:02:21,3.0,,,11:02:21,3.0
11:02:22,3.0,,,11:02:22,3.0
11:02:23,2.86,,,11:02:23,2.86
11:02:24,2.0,,,11:02:24,2.0
11:02:25,2.0,,,11:02:25,2.0
11:02:26,2.0,,,11:02:26,2.0
11:02:27,4.07,,,11:02:27,4.07
11:02:28,4.5,,,11:02:28,4.5
11:02:29,4.16,,,11:02:29,4.16
11:02:30,4.0,,,11:02:30,4.0
11:02:31,3.62,,,11:02:31,3.62
11:02:32,2.56,,,11:02:32,2.56
11:02:33,1.54,,,11:02:33,1.54
11:02:34,12.0,,,11:02:34,12.0
11:02:35,9.03,,,11:02:35,9.03
11:02:36,2.0,,,11:02:36,2.0
11:02:37,1.85,,,11:02:37,1.85
11:02:38,17.83,,,11:02:38,17.83
11:02:39,17.33,,,11:02:39,17.33
11:02:40,22.54,,,11:02:40,22.54
11:02:41,25.35,,,11:02:41,25.35
11:02:42,11.44,,,11:02:42,11.44
11:02:43,5.11,,,11:02:43,5.11
11:02:44,3.96,,,11:02:44,3.96
11:02:45,1.0,,,11:02:45,1.0
11:02:46,1.0,,,11:02:46,1.0
11:02:47,1.0,,,11:02:47,1.0
11:02:48,1.0,,,11:02:48,1.0
11:02:49,1.0,,,11:02:49,1.0
11:02:50,12.28,,,11:02:50,12.28
11:02:51,10.78,,,11:02:51,10.78
11:02:52,5.76,,,11:02:52,5.76
11:02:53,2.63,,,11:02:53,2.63
11:02:54,4.47,,,11:02:54,4.47
11:02:55,10.57,,,11:02:55,10.57
11:02:56,9.72,,,11:02:56,9.72
11:02:57,10.0,,,11:02:57,10.0
11:02:58,7.47,,,11:02:58,7.47
11:02:59,3.0,,,11:02:59,3.0
11:03:00,3.95,,,11:03:00,3.95
11:03:01,3.55,,,11:03:01,3.55
11:03:02,1.66,,,11:03:02,1.66
11:03:03,18.89,,,11:03:03,18.89
11:03:04,10.77,,,11:03:04,10.77
11:03:05,9.0,,,11:03:05,9.0
11:03:06,8.64,,,11:03:06,8.64
11:03:07,8.0,,,11:03:07,8.0
11:03:08,7.08,,,11:03:08,7.08
11:03:09,5.73,,,11:03:09,5.73
11:03:10,8.56,,,11:03:10,8.56
11:03:11,3.72,,,11:03:11,3.72
11:03:12,3.53,,,11:03:12,3.53
11:03:13,2.11,,,11:03:13,2.11
11:03:14,1.94,,,11:03:14,1.94
11:03:15,2.29,,,11:03:15,2.29
11:03:16,3.87,,,11:03:16,3.87
11:03:17,2.63,,,11:03:17,2.63
11:03:18,2.63,,,11:03:18,2.63
11:03:19,4.12,,,11:03:19,4.12
11:03:20,1.0,,,11:03:20,1.0
11:03:21,1.0,,,11:03:21,1.0
11:03:22,1.86,,,11:03:22,1.86
11:03:23,1.0,,,11:03:23,1.0
11:03:24,10.75,,,11:03:24,10.75
11:03:25,12.5,,,11:03:25,12.5
11:03:26,10.31,,,11:03:26,10.31
11:03:27,1.0,,,11:03:27,1.0
11:03:28,1.0,,,11:03:28,1.0
11:03:29,1.0,,,11:03:29,1.0
11:03:30,1.0,,,11:03:30,1.0
11:03:31,1.0,,,11:03:31,1.0
11:03:32,1.0,,,11:03:32,1.0
11:03:33,1.0,,,11:03:33,1.0
11:03:34,3.19,,,11:03:34,3.19
11:03:35,7.0,,,11:03:35,7.0
11:03:36,6.38,,,11:03:36,6.38
11:03:37,2.0,,,11:03:37,2.0
11:03:38,2.0,,,11:03:38,2.0
11:03:39,3.0,,,11:03:39,3.0
11:03:40,9.45,,,11:03:40,9.45
11:03:41,11.86,,,11:03:41,11.86
11:03:42,10.2,,,11:03:42,10.2
11:03:43,9.0,,,11:03:43,9.0
11:03:44,12.41,,,11:03:44,12.41
11:03:45,10.92,,,11:03:45,10.92
11:03:46,8.72,,,11:03:46,8.72
11:03:47,7.29,,,11:03:47,7.29
11:03:48,4.72,,,11:03:48,4.72
11:03:49,5.17,,,11:03:49,5.17
11:03:50,7.04,,,11:03:50,7.04
11:03:51,5.06,,,11:03:51,5.06
11:03:52,3.14,,,11:03:52,3.14
11:03:53,2.37,,,11:03:53,2.37
11:03:54,2.54,,,11:03:54,2.54
11:03:55,1.0,,,11:03:55,1.0
11:03:56,1.0,,,11:03:56,1.0
11:03:57,3.26,,,11:03:57,3.26
11:03:58,14.55,,,11:03:58,14.55
11:03:59,12.36,,,11:03:59,12.36
11:04:00,3.24,,,11:04:00,3.24
11:04:01,9.55,,,11:04:01,9.55
11:04:02,11.0,,,11:04:02,11.0
11:04:03,10.22,,,11:04:03,10.22
11:04:04,7.61,,,11:04:04,7.61
11:04:05,6.6,,,11:04:05,6.6
11:04:06,13.51,,,11:04:06,13.51
11:04:07,6.55,,,11:04:07,6.55
11:04:08,1.99,,,11:04:08,1.99
11:04:09,1.0,,,11:04:09,1.0
11:04:10,4.75,,,11:04:10,4.75
11:04:11,4.12,,,11:04:11,4.12
11:04:12,4.0,,,11:04:12,4.0
11:04:13,4.0,,,11:04:13,4.0
11:04:14,4.0,,,11:04:14,4.0
11:04:15,4.0,,,11:04:15,4.0
11:04:16,3.8,,,11:04:16,3.8
11:04:17,2.08,,,11:04:17,2.08
11:04:18,5.4,,,11:04:18,5.4
11:04:19,8.04,,,11:04:19,8.04
11:04:20,6.54,,,11:04:20,6.54
11:04:21,5.56,,,11:04:21,5.56
11:04:22,5.44,,,11:04:22,5.44
11:04:23,3.65,,,11:04:23,3.65
11:04:24,1.57,,,11:04:24,1.57
11:04:25,3.83,,,11:04:25,3.83
11:04:26,11.71,,,11:04:26,11.71
11:04:27,11.08,,,11:04:27,11.08
11:04:28,10.06,,,11:04:28,10.06
11:04:29,8.82,,,11:04:29,8.82
11:04:30,5.64,,,11:04:30,5.64
11:04:31,4.52,,,11:04:31,4.52
11:04:32,3.13,,,11:04:32,3.13
11:04:33,12.98,,,11:04:33,12.98
11:04:34,12.06,,,11:04:34,12.06
11:04:35,10.03,,,11:04:35,10.03
11:04:36,8.08,,,11:04:36,8.08
11:04:37,4.95,,,11:04:37,4.95
11:04:38,9.38,,,11:04:38,9.38
11:04:39,12.93,,,11:04:39,12.93
11:04:40,11.53,,,11:04:40,11.53
11:04:41,10.79,,,11:04:41,10.79
11:04:42,8.5,,,11:04:42,8.5
11:04:43,9.92,,,11:04:43,9.92
11:04:44,9.0,,,11:04:44,9.0
11:04:45,9.0,,,11:04:45,9.0
11:04:46,8.14,,,11:04:46,8.14
11:04:47,5.06,,,11:04:47,5.06
11:04:48,2.43,,,11:04:48,2.43
11:04:49,1.0,,,11:04:49,1.0
11:04:50,9.14,,,11:04:50,9.14
11:04:51,9.08,,,11:04:51,9.08
11:04:52,7.57,,,11:04:52,7.57
11:04:53,3.4,,,11:04:53,3.4
11:04:54,1.69,,,11:04:54,1.69
11:04:55,1.0,,,11:04:55,1.0
11:04:56,1.33,,,11:04:56,1.33
11:04:57,2.0,,,11:04:57,2.0
11:04:58,3.0,,,11:04:58,3.0
11:04:59,4.11,,,11:04:59,4.11
11:05:00,3.0,,,11:05:00,3.0
11:05:01,3.0,,,11:05:01,3.0
11:05:02,1.18,,,11:05:02,1.18
11:05:03,9.55,,,11:05:03,9.55
11:05:04,8.28,,,11:05:04,8.28
11:05:05,3.57,,,11:05:05,3.57
11:05:06,1.48,,,11:05:06,1.48
11:05:07,7.62,,,11:05:07,7.62
11:05:08,6.64,,,11:05:08,6.64
11:05:09,6.0,,,11:05:09,6.0
11:05:10,5.9,,,11:05:10,5.9
11:05:11,4.16,,,11:05:11,4.16
11:05:12,2.0,,,11:05:12,2.0
11:05:13,2.0,,,11:05:13,2.0
11:05:14,4.73,,,11:05:14,4.73
11:05:15,19.11,,,11:05:15,19.11
11:05:16,7.52,,,11:05:16,7.52
11:05:17,15.18,,,11:05:17,15.18
11:05:18,11.91,,,11:05:18,11.91
11:05:19,2.02,,,11:05:19,2.02
11:05:20,4.32,,,11:05:20,4.32
11:05:21,16.04,,,11:05:21,16.04
11:05:22,9.38,,,11:05:22,9.38
11:05:23,1.87,,,11:05:23,1.87
11:05:24,1.57,,,11:05:24,1.57
11:05:25,7.0,,,11:05:25,7.0
11:05:26,3.56,,,11:05:26,3.56
11:05:27,19.63,,,11:05:27,19.63
11:05:28,8.86,,,11:05:28,8.86
11:05:29,14.61,,,11:05:29,14.61
11:05:30,15.56,,,11:05:30,15.56
11:05:31,17.35,,,11:05:31,17.35
11:05:32,11.36,,,11:05:32,11.36
11:05:33,8.0,,,11:05:33,8.0
11:05:34,7.0,,,11:05:34,7.0
11:05:35,5.15,,,11:05:35,5.15
11:05:36,5.0,,,11:05:36,5.0
11:05:37,6.4,,,11:05:37,6.4
11:05:38,5.33,,,11:05:38,5.33
11:05:39,4.0,,,11:05:39,4.0
11:05:40,3.87,,,11:05:40,3.87
11:05:41,13.0,,,11:05:41,13.0
11:05:42,11.75,,,11:05:42,11.75
11:05:43,11.0,,,11:05:43,11.0
11:05:44,9.87,,,11:05:44,9.87
11:05:45,8.86,,,11:05:45,8.86
11:05:46,8.0,,,11:05:46,8.0
11:05:47,7.06,,,11:05:47,7.06
11:05:48,3.65,,,11:05:48,3.65
11:05:49,6.58,,,11:05:49,6.58
11:05:50,5.38,,,11:05:50,5.38
11:05:51,2.25,,,11:05:51,2.25
11:05:52,1.46,,,11:05:52,1.46
11:05:53,2.67,,,11:05:53,2.67
11:05:54,6.81,,,11:05:54,6.81
11:05:55,20.84,,,11:05:55,20.84
11:05:56,5.12,,,11:05:56,5.12
11:05:57,25.1,,,11:05:57,25.1
11:05:58,8.7,,,11:05:58,8.7
11:05:59,4.92,,,11:05:59,4.92
11:06:00,2.04,,,11:06:00,2.04
11:06:01,2.0,,,11:06:01,2.0
11:06:02,1.92,,,11:06:02,1.92
11:06:03,8.58,,,11:06:03,8.58
11:06:04,17.0,,,11:06:04,17.0
11:06:05,15.7,,,11:06:05,15.7
11:06:06,9.62,,,11:06:06,9.62
11:06:07,18.67,,,11:06:07,18.67
11:06:08,17.79,,,11:06:08,17.79
11:06:09,15.83,,,11:06:09,15.83
11:06:10,10.98,,,11:06:10,10.98
11:06:11,7.45,,,11:06:11,7.45
11:06:12,5.25,,,11:06:12,5.25
11:06:13,3.25,,,11:06:13,3.25
11:06:14,2.07,,,11:06:14,2.07
11:06:15,2.73,,,11:06:15,2.73
11:06:16,16.59,,,11:06:16,16.59
11:06:17,17.83,,,11:06:17,17.83
11:06:18,12.99,,,11:06:18,12.99
11:06:19,10.75,,,11:06:19,10.75
11:06:20,9.33,,,11:06:20,9.33
11:06:21,5.13,,,11:06:21,5.13
11:06:22,2.06,,,11:06:22,2.06
11:06:23,2.0,,,11:06:23,2.0
11:06:24,2.44,,,11:06:24,2.44
11:06:25,2.14,,,11:06:25,2.14
11:06:26,2.71,,,11:06:26,2.71
11:06:27,2.68,,,11:06:27,2.68
11:06:28,47.35,,,11:06:28,47.35
11:06:29,224.79,,,11:06:29,224.79
11:06:30,169.49,,,11:06:30,169.49
11:06:31,55.04,,,11:06:31,55.04
11:06:32,78.22,,,11:06:32,78.22
11:06:33,76.67,,,11:06:33,76.67
11:06:34,75.69,,,11:06:34,75.69
11:06:35,74.58,,,11:06:35,74.58
11:06:36,72.48,,,11:06:36,72.48
11:06:37,56.33,,,11:06:37,56.33
11:06:38,48.04,,,11:06:38,48.04
11:06:39,45.26,,,11:06:39,45.26
11:06:40,42.22,,,11:06:40,42.22
11:06:41,42.0,,,11:06:41,42.0
11:06:42,40.13,,,11:06:42,40.13
11:06:43,14.16,,,11:06:43,14.16
11:06:44,11.41,,,11:06:44,11.41
11:06:45,9.17,,,11:06:45,9.17
11:06:46,10.0,,,11:06:46,10.0
11:06:47,8.83,,,11:06:47,8.83
11:06:48,4.82,,,11:06:48,4.82
11:06:49,1.5,,,11:06:49,1.5
11:06:50,1.79,,,11:06:50,1.79
11:06:51,1.0,,,11:06:51,1.0
11:06:52,1.71,,,11:06:52,1.71
11:06:53,3.4,,,11:06:53,3.4
11:06:54,2.75,,,11:06:54,2.75
11:06:55,2.88,,,11:06:55,2.88
11:06:56,1.0,,,11:06:56,1.0
11:06:57,2.49,,,11:06:57,2.49
11:06:58,1.53,,,11:06:58,1.53
11:06:59,1.81,,,11:06:59,1.81
11:07:00,6.0,,,11:07:00,6.0
11:07:01,264.05,,,11:07:01,264.05
11:07:02,111.71,,,11:07:02,111.71
11:07:03,3.0,,,11:07:03,3.0
11:07:04,2.0,,,11:07:04,2.0
11:07:05,93.71,,,11:07:05,93.71
11:07:06,81.82,,,11:07:06,81.82
11:07:07,54.17,,,11:07:07,54.17
11:07:08,92.26,,,11:07:08,92.26
11:07:09,6.0,,,11:07:09,6.0
11:07:10,5.47,,,11:07:10,5.47
11:07:11,5.0,,,11:07:11,5.0
11:07:12,5.0,,,11:07:12,5.0
11:07:13,4.39,,,11:07:13,4.39
11:07:14,2.26,,,11:07:14,2.26
11:07:15,5.23,,,11:07:15,5.23
11:07:16,4.07,,,11:07:16,4.07
11:07:17,2.76,,,11:07:17,2.76
11:07:18,2.32,,,11:07:18,2.32
11:07:19,2.02,,,11:07:19,2.02
11:07:20,1.92,,,11:07:20,1.92
11:07:21,2.0,,,11:07:21,2.0
11:07:22,2.0,,,11:07:22,2.0
11:07:23,2.0,,,11:07:23,2.0
11:07:24,94.43,,,11:07:24,94.43
11:07:25,28.53,,,11:07:25,28.53
11:07:26,52.0,,,11:07:26,52.0
11:07:27,42.88,,,11:07:27,42.88
11:07:28,47.17,,,11:07:28,47.17
11:07:29,43.69,,,11:07:29,43.69
11:07:30,43.0,,,11:07:30,43.0
11:07:31,42.67,,,11:07:31,42.67
11:07:32,41.22,,,11:07:32,41.22
11:07:33,29.46,,,11:07:33,29.46
11:07:34,1.88,,,11:07:34,1.88
11:07:35,3.61,,,11:07:35,3.61
11:07:36,7.24,,,11:07:36,7.24
11:07:37,4.42,,,11:07:37,4.42
11:07:38,1.0,,,11:07:38,1.0
11:07:39,5.09,,,11:07:39,5.09
11:07:40,5.93,,,11:07:40,5.93
11:07:41,4.19,,,11:07:41,4.19
11:07:42,2.25,,,11:07:42,2.25
11:07:43,2.97,,,11:07:43,2.97
11:07:44,1.0,,,11:07:44,1.0
11:07:45,1.0,,,11:07:45,1.0
11:07:46,1.0,,,11:07:46,1.0
11:07:47,12.0,,,11:07:47,12.0
11:07:48,12.0,,,11:07:48,12.0
11:07:49,12.0,,,11:07:49,12.0
11:07:50,6.0,,,11:07:50,6.0
11:07:51,8.11,,,11:07:51,8.11
11:07:52,11.0,,,11:07:52,11.0
11:07:53,11.0,,,11:07:53,11.0
11:07:54,92.33,,,11:07:54,92.33
11:07:55,46.52,,,11:07:55,46.52
11:07:56,10.39,,,11:07:56,10.39
11:07:57,19.69,,,11:07:57,19.69
11:07:58,14.72,,,11:07:58,14.72
11:07:59,10.31,,,11:07:59,10.31
11:08:00,3.99,,,11:08:00,3.99
11:08:01,3.85,,,11:08:01,3.85
11:08:02,5.71,,,11:08:02,5.71
11:08:03,6.0,,,11:08:03,6.0
11:08:04,3.47,,,11:08:04,3.47
11:08:05,1.92,,,11:08:05,1.92
11:08:06,10.36,,,11:08:06,10.36
11:08:07,10.71,,,11:08:07,10.71
11:08:08,8.56,,,11:08:08,8.56
11:08:09,5.45,,,11:08:09,5.45
11:08:10,2.78,,,11:08:10,2.78
11:08:11,1.81,,,11:08:11,1.81
11:08:12,1.0,,,11:08:12,1.0
11:08:13,14.52,,,11:08:13,14.52
11:08:14,16.86,,,11:08:14,16.86
11:08:15,16.0,,,11:08:15,16.0
11:08:16,15.48,,,11:08:16,15.48
11:08:17,12.41,,,11:08:17,12.41
11:08:18,9.82,,,11:08:18,9.82
11:08:19,7.36,,,11:08:19,7.36
11:08:20,5.8,,,11:08:20,5.8
11:08:21,4.25,,,11:08:21,4.25
11:08:22,3.45,,,11:08:22,3.45
11:08:23,2.51,,,11:08:23,2.51
11:08:24,2.67,,,11:08:24,2.67
11:08:25,2.03,,,11:08:25,2.03
11:08:26,2.64,,,11:08:26,2.64
11:08:27,2.67,,,11:08:27,2.67
11:08:28,2.19,,,11:08:28,2.19
11:08:29,3.5,,,11:08:29,3.5
11:08:30,3.35,,,11:08:30,3.35
11:08:31,2.0,,,11:08:31,2.0
11:08:32,13.97,,,11:08:32,13.97
11:08:33,14.63,,,11:08:33,14.63
11:08:34,16.35,,,11:08:34,16.35
11:08:35,10.75,,,11:08:35,10.75
11:08:36,9.7,,,11:08:36,9.7
11:08:37,5.56,,,11:08:37,5.56
11:08:38,4.09,,,11:08:38,4.09
11:08:39,5.78,,,11:08:39,5.78
11:08:40,5.0,,,11:08:40,5.0
11:08:41,4.18,,,11:08:41,4.18
11:08:42,10.67,,,11:08:42,10.67
11:08:43,11.0,,,11:08:43,11.0
11:08:44,13.57,,,11:08:44,13.57
11:08:45,13.0,,,11:08:45,13.0
11:08:46,12.58,,,11:08:46,12.58
11:08:47,11.0,,,11:08:47,11.0
11:08:48,5.09,,,11:08:48,5.09
11:08:49,2.9,,,11:08:49,2.9
11:08:50,1.0,,,11:08:50,1.0
11:08:51,2.69,,,11:08:51,2.69
11:08:52,4.86,,,11:08:52,4.86
11:08:53,5.96,,,11:08:53,5.96
11:08:54,1.65,,,11:08:54,1.65
11:08:55,11.51,,,11:08:55,11.51
11:08:56,23.87,,,11:08:56,23.87
11:08:57,20.88,,,11:08:57,20.88
11:08:58,11.65,,,11:08:58,11.65
11:08:59,10.21,,,11:08:59,10.21
11:09:00,8.5,,,11:09:00,8.5
11:09:01,10.13,,,11:09:01,10.13
11:09:02,9.9,,,11:09:02,9.9
11:09:03,7.18,,,11:09:03,7.18
11:09:04,5.09,,,11:09:04,5.09
11:09:05,3.25,,,11:09:05,3.25
11:09:06,3.0,,,11:09:06,3.0
11:09:07,6.98,,,11:09:07,6.98
11:09:08,5.67,,,11:09:08,5.67
11:09:09,5.47,,,11:09:09,5.47
11:09:10,13.07,,,11:09:10,13.07
11:09:11,18.88,,,11:09:11,18.88
11:09:12,14.0,,,11:09:12,14.0
11:09:13,14.0,,,11:09:13,14.0
11:09:14,17.56,,,11:09:14,17.56
11:09:15,5.22,,,11:09:15,5.22
11:09:16,18.71,,,11:09:16,18.71
11:09:17,19.84,,,11:09:17,19.84
11:09:18,10.31,,,11:09:18,10.31
11:09:19,7.22,,,11:09:19,7.22
11:09:20,5.45,,,11:09:20,5.45
11:09:21,5.96,,,11:09:21,5.96
11:09:22,3.6,,,11:09:22,3.6
11:09:23,1.0,,,11:09:23,1.0
11:09:24,1.0,,,11:09:24,1.0
11:09:25,1.0,,,11:09:25,1.0
11:09:26,8.12,,,11:09:26,8.12
11:09:27,14.33,,,11:09:27,14.33
11:09:28,13.55,,,11:09:28,13.55
11:09:29,9.47,,,11:09:29,9.47
11:09:30,12.25,,,11:09:30,12.25
11:09:31,12.12,,,11:09:31,12.12
11:09:32,11.67,,,11:09:32,11.67
11:09:33,17.0,,,11:09:33,17.0
11:09:34,15.31,,,11:09:34,15.31
11:09:35,13.15,,,11:09:35,13.15
11:09:36,13.32,,,11:09:36,13.32
11:09:37,10.62,,,11:09:37,10.62
11:09:38,1.74,,,11:09:38,1.74
11:09:39,1.3,,,11:09:39,1.3
11:09:40,5.05,,,11:09:40,5.05
11:09:41,2.25,,,11:09:41,2.25
11:09:42,11.76,,,11:09:42,11.76
11:09:43,10.86,,,11:09:43,10.86
11:09:44,8.86,,,11:09:44,8.86
11:09:45,7.74,,,11:09:45,7.74
11:09:46,8.22,,,11:09:46,8.22
11:09:47,6.9,,,11:09:47,6.9
11:09:48,7.78,,,11:09:48,7.78
11:09:49,6.0,,,11:09:49,6.0
11:09:50,2.83,,,11:09:50,2.83
11:09:51,9.07,,,11:09:51,9.07
11:09:52,8.45,,,11:09:52,8.45
11:09:53,4.94,,,11:09:53,4.94
11:09:54,2.7,,,11:09:54,2.7
11:09:55,9.32,,,11:09:55,9.32
11:09:56,5.74,,,11:09:56,5.74
11:09:57,3.8,,,11:09:57,3.8
11:09:58,2.0,,,11:09:58,2.0
11:09:59,2.71,,,11:09:59,2.71
11:10:00,7.76,,,11:10:00,7.76
11:10:01,12.0,,,11:10:01,12.0
11:10:02,8.4,,,11:10:02,8.4
11:10:03,2.44,,,11:10:03,2.44
11:10:04,1.88,,,11:10:04,1.88
11:10:05,21.0,,,11:10:05,21.0
11:10:06,20.79,,,11:10:06,20.79
11:10:07,1.18,,,11:10:07,1.18
11:10:08,1.0,,,11:10:08,1.0
11:10:09,2.8,,,11:10:09,2.8
11:10:10,4.0,,,11:10:10,4.0
11:10:11,4.0,,,11:10:11,4.0
11:10:12,4.0,,,11:10:12,4.0
11:10:13,4.0,,,11:10:13,4.0
11:10:14,4.0,,,11:10:14,4.0
11:10:15,4.0,,,11:10:15,4.0
11:10:16,6.42,,,11:10:16,6.42
11:10:17,8.14,,,11:10:17,8.14
11:10:18,54.24,,,11:10:18,54.24
11:10:19,134.64,,,11:10:19,134.64
11:10:20,125.0,,,11:10:20,125.0
11:10:21,78.57,,,11:10:21,78.57
11:10:22,32.75,,,11:10:22,32.75
11:10:23,36.4,,,11:10:23,36.4
11:10:24,151.24,,,11:10:24,151.24
11:10:25,62.58,,,11:10:25,62.58
11:10:26,27.65,,,11:10:26,27.65
11:10:27,26.24,,,11:10:27,26.24
11:10:28,25.44,,,11:10:28,25.44
11:10:29,23.0,,,11:10:29,23.0
11:10:30,20.82,,,11:10:30,20.82
11:10:31,17.43,,,11:10:31,17.43
11:10:32,15.53,,,11:10:32,15.53
11:10:33,12.95,,,11:10:33,12.95
11:10:34,8.94,,,11:10:34,8.94
11:10:35,4.08,,,11:10:35,4.08
11:10:36,2.06,,,11:10:36,2.06
11:10:37,2.64,,,11:10:37,2.64
11:10:38,3.48,,,11:10:38,3.48
11:10:39,2.41,,,11:10:39,2.41
11:10:40,2.9,,,11:10:40,2.9
11:10:41,3.14,,,11:10:41,3.14
11:10:42,7.0,,,11:10:42,7.0
11:10:43,5.3,,,11:10:43,5.3
11:10:44,4.0,,,11:10:44,4.0
11:10:45,6.68,,,11:10:45,6.68
11:10:46,7.74,,,11:10:46,7.74
11:10:47,6.98,,,11:10:47,6.98
11:10:48,3.85,,,11:10:48,3.85
11:10:49,1.95,,,11:10:49,1.95
11:10:50,1.0,,,11:10:50,1.0
11:10:51,3.37,,,11:10:51,3.37
11:10:52,4.6,,,11:10:52,4.6
11:10:53,7.64,,,11:10:53,7.64
11:10:54,2.08,,,11:10:54,2.08
11:10:55,2.0,,,11:10:55,2.0
11:10:56,4.23,,,11:10:56,4.23
11:10:57,8.52,,,11:10:57,8.52
11:10:58,6.14,,,11:10:58,6.14
11:10:59,8.5,,,11:10:59,8.5
11:11:00,5.63,,,11:11:00,5.63
11:11:01,4.0,,,11:11:01,4.0
11:11:02,4.0,,,11:11:02,4.0
11:11:03,4.0,,,11:11:03,4.0
11:11:04,4.0,,,11:11:04,4.0
11:11:05,4.0,,,11:11:05,4.0
11:11:06,4.0,,,11:11:06,4.0
11:11:07,3.0,,,11:11:07,3.0
11:11:08,3.71,,,11:11:08,3.71
11:11:09,4.58,,,11:11:09,4.58
11:11:10,6.0,,,11:11:10,6.0
11:11:11,5.9,,,11:11:11,5.9
11:11:12,2.72,,,11:11:12,2.72
11:11:13,1.09,,,11:11:13,1.09
11:11:14,6.63,,,11:11:14,6.63
11:11:15,9.1,,,11:11:15,9.1
11:11:16,3.4,,,11:11:16,3.4
11:11:17,2.23,,,11:11:17,2.23
11:11:18,1.41,,,11:11:18,1.41
11:11:19,7.94,,,11:11:19,7.94
11:11:20,8.12,,,11:11:20,8.12
11:11:21,9.0,,,11:11:21,9.0
11:11:22,7.18,,,11:11:22,7.18
11:11:23,4.8,,,11:11:23,4.8
11:11:24,4.59,,,11:11:24,4.59
11:11:25,5.73,,,11:11:25,5.73
11:11:26,3.71,,,11:11:26,3.71
11:11:27,2.25,,,11:11:27,2.25
11:11:28,1.91,,,11:11:28,1.91
11:11:29,4.08,,,11:11:29,4.08
11:11:30,12.29,,,11:11:30,12.29
11:11:31,9.43,,,11:11:31,9.43
11:11:32,9.0,,,11:11:32,9.0
11:11:33,5.74,,,11:11:33,5.74
11:11:34,5.0,,,11:11:34,5.0
11:11:35,3.68,,,11:11:35,3.68
11:11:36,3.0,,,11:11:36,3.0
