Time,Bid1,Bid2,Ask1,Ask2,Mid-Price,Total_volume,Bid_ask_spread,Order_imbalance
13:45:41,"[187.53, 90]","[186.46, 65]","[188.88, 51]","[189.55, 33]",188.21,239,1.35,0.3
13:45:42,"[188.94, 119]","[185.03, 65]","[429.48, 65]","[588.5, 54]",309.21,303,240.54,0.21
13:45:43,"[190.0, 99]","[185.0, 48]","[593.62, 37]","[641.41, 29]",391.81,213,403.62,0.38
13:45:44,"[190.0, 73]","[185.0, 42]","[376.78, 23]","[549.03, 31]",283.39,169,186.78,0.36
13:45:45,"[190.0, 65]","[185.0, 64]","[346.3, 40]","[355.0, 29]",268.15,198,156.3,0.3
13:45:46,"[190.8, 120]","[187.58, 62]","[345.93, 56]","[548.38, 32]",268.36,270,155.13,0.35
13:45:47,"[191.0, 60]","[190.0, 24]","[293.2, 20]","[435.38, 16]",242.1,120,102.2,0.4
13:45:48,"[191.0, 90]","[190.0, 48]","[214.83, 48]","[216.0, 24]",202.92,210,23.83,0.31
13:45:49,"[191.0, 32]","[190.0, 32]","[214.0, 32]","[235.0, 18]",202.5,114,23.0,0.12
13:45:50,"[191.0, 20]","[190.0, 20]","[214.0, 20]","[496.2, 15]",202.5,75,23.0,0.07
13:45:51,"[191.0, 30]","[190.0, 32]","[213.57, 28]","[334.5, 24]",202.29,114,22.57,0.09
13:45:52,"[191.0, 12]","[190.0, 24]","[212.5, 18]","[214.0, 24]",201.75,78,21.5,-0.08
13:45:53,"[191.0, 20]","[190.0, 40]","[212.0, 30]","[214.0, 40]",201.5,130,21.0,-0.08
13:45:54,"[191.0, 22]","[189.56, 54]","[211.55, 33]","[214.0, 44]",201.27,153,20.55,-0.01
13:45:55,"[191.0, 18]","[190.0, 54]","[208.92, 25]","[213.47, 34]",199.96,131,17.92,0.1
13:45:56,"[190.0, 75]","[186.0, 48]","[193.33, 48]","[196.53, 43]",191.67,214,3.33,0.15
13:45:57,"[190.0, 39]","[186.0, 18]","[191.0, 36]","[192.0, 27]",190.5,120,1.0,-0.05
13:45:58,"[188.05, 37]","[185.12, 82]","[191.05, 39]","[191.86, 42]",189.55,200,3.0,0.19
13:45:59,"[186.0, 22]","[185.0, 64]","[190.2, 25]","[191.16, 25]",188.1,136,4.2,0.26
13:46:00,"[185.12, 49]","[183.89, 76]","[188.29, 31]","[189.2, 45]",186.71,201,3.17,0.24
13:46:01,"[185.0, 40]","[184.0, 32]","[187.08, 13]","[188.71, 17]",186.04,102,2.08,0.41
13:46:02,"[184.76, 17]","[183.57, 46]","[186.47, 15]","[188.5, 16]",185.62,94,1.7,0.34
13:46:03,"[184.12, 50]","[182.18, 132]","[185.47, 30]","[187.4, 15]",184.79,227,1.35,0.6
13:46:04,"[185.0, 30]","[184.26, 137]","[262.5, 24]","[375.13, 23]",223.75,214,77.5,0.56
13:46:05,"[185.22, 41]","[184.98, 166]","[345.16, 38]","[376.0, 22]",265.19,267,159.94,0.55
13:46:06,"[185.0, 97]","[184.0, 18]","[342.56, 36]","[404.22, 18]",263.78,169,157.56,0.36
13:46:07,"[185.0, 50]","[184.0, 10]","[342.0, 20]","[535.4, 10]",263.5,90,157.0,0.33
13:46:08,"[185.57, 70]","[184.83, 58]","[348.54, 39]","[465.31, 32]",267.05,199,162.97,0.29
13:46:09,"[190.33, 21]","[185.61, 67]","[486.62, 32]","[556.56, 32]",338.48,152,296.29,0.16
13:46:10,"[187.84, 31]","[186.17, 23]","[406.86, 21]","[535.33, 18]",297.35,93,219.02,0.16
13:46:11,"[185.0, 98]","[184.0, 22]","[271.25, 24]","[357.15, 26]",228.12,170,86.25,0.41
13:46:12,"[185.0, 54]","[184.0, 18]","[270.67, 18]","[438.95, 19]",227.83,109,85.67,0.32
13:46:13,"[185.08, 39]","[184.6, 30]","[268.56, 18]","[441.78, 27]",226.82,114,83.48,0.21
13:46:14,"[186.0, 7]","[185.0, 42]","[267.43, 14]","[518.57, 14]",226.71,77,81.43,0.27
13:46:15,"[186.0, 10]","[185.0, 60]","[266.1, 20]","[521.6, 20]",226.05,110,80.1,0.27
13:46:16,"[187.78, 9]","[185.06, 32]","[266.0, 14]","[421.58, 19]",226.89,74,78.22,0.11
13:46:17,"[190.0, 18]","[186.0, 9]","[264.67, 18]","[438.35, 23]",227.33,68,74.67,-0.21
13:46:18,"[190.0, 18]","[186.0, 9]","[262.86, 28]","[278.73, 22]",226.43,77,72.86,-0.3
13:46:19,"[190.0, 16]","[186.0, 8]","[261.0, 32]","[264.0, 16]",225.5,72,71.0,-0.33
13:46:20,"[188.0, 12]","[185.08, 39]","[259.44, 36]","[264.0, 18]",223.72,105,71.44,-0.03
13:46:21,"[186.23, 13]","[185.05, 63]","[257.6, 50]","[263.0, 28]",221.92,154,71.37,-0.01
13:46:22,"[187.0, 3]","[186.0, 3]","[255.67, 6]","[257.0, 12]",221.33,24,68.67,-0.5
13:46:23,"[190.08, 26]","[186.4, 10]","[234.0, 20]","[255.92, 26]",212.04,82,43.92,-0.12
13:46:24,"[191.0, 39]","[187.0, 11]","[254.0, 26]","[255.93, 30]",222.5,106,63.0,-0.06
13:46:25,"[191.0, 9]","[187.0, 9]","[251.11, 18]","[252.27, 22]",221.06,58,60.11,-0.38
13:46:26,"[191.0, 10]","[187.0, 10]","[246.9, 20]","[247.9, 20]",218.95,60,55.9,-0.33
13:46:27,"[191.0, 14]","[186.94, 18]","[242.76, 34]","[243.8, 30]",216.88,96,51.76,-0.33
13:46:28,"[187.92, 13]","[186.64, 14]","[239.1, 20]","[241.57, 28]",213.51,75,51.18,-0.28
13:46:29,"[187.0, 16]","[186.0, 8]","[237.0, 32]","[239.0, 16]",212.0,72,50.0,-0.33
13:46:30,"[187.0, 20]","[186.0, 10]","[234.9, 20]","[236.21, 28]",210.95,78,47.9,-0.23
13:46:31,"[187.0, 30]","[186.0, 15]","[231.35, 34]","[232.09, 44]",209.18,123,44.35,-0.27
13:46:32,"[187.0, 22]","[186.0, 11]","[208.64, 22]","[227.67, 36]",197.82,91,21.64,-0.27
13:46:33,"[185.16, 49]","[184.2, 20]","[190.0, 22]","[222.47, 34]",187.58,125,4.84,0.1
13:46:34,"[184.98, 50]","[180.67, 24]","[187.75, 24]","[189.0, 24]",186.37,122,2.77,0.21
13:46:35,"[184.0, 14]","[150.99, 69]","[185.84, 38]","[186.55, 40]",184.92,161,1.84,0.03
13:46:36,"[160.9, 58]","[143.17, 70]","[182.05, 40]","[183.53, 38]",171.47,206,21.15,0.24
13:46:37,"[162.0, 52]","[157.06, 70]","[175.31, 45]","[178.5, 32]",168.66,199,13.31,0.23
13:46:38,"[165.11, 35]","[160.35, 46]","[175.27, 67]","[177.8, 30]",170.19,178,10.15,-0.09
13:46:39,"[168.75, 16]","[166.33, 15]","[177.74, 39]","[178.89, 54]",173.25,124,8.99,-0.5
13:46:40,"[170.15, 27]","[168.9, 20]","[176.92, 65]","[178.0, 39]",173.54,151,6.77,-0.38
13:46:41,"[172.59, 17]","[169.8, 10]","[175.0, 43]","[178.0, 27]",173.79,97,2.41,-0.44
13:46:42,"[170.0, 9]","[136.8, 30]","[178.03, 37]","[178.7, 23]",174.01,99,8.03,-0.21
13:46:43,"[171.43, 7]","[116.0, 42]","[177.0, 14]","[179.0, 49]",174.21,112,5.57,-0.12
13:46:44,"[173.0, 8]","[128.75, 24]","[178.56, 36]","[179.22, 36]",175.78,104,5.56,-0.38
13:46:45,"[173.33, 9]","[138.69, 52]","[179.0, 63]","[180.0, 18]",176.17,142,5.67,-0.14
13:46:46,"[174.0, 4]","[111.0, 16]","[179.0, 28]","[180.0, 8]",176.5,56,5.0,-0.29
13:46:47,"[174.5, 8]","[119.22, 23]","[179.0, 56]","[180.0, 16]",176.75,103,4.5,-0.4
13:46:48,"[176.09, 22]","[152.21, 71]","[178.89, 63]","[179.5, 32]",177.49,188,2.8,-0.01
13:46:49,"[176.0, 36]","[149.2, 20]","[178.0, 6]","[179.0, 18]",177.0,80,2.0,0.4
13:46:50,"[177.05, 38]","[168.0, 26]","[180.59, 37]","[180.55, 31]",178.82,132,3.54,-0.03
13:46:51,"[172.83, 12]","[146.88, 16]","[181.0, 24]","[182.0, 12]",176.92,64,8.17,-0.12
13:46:52,"[145.25, 8]","[143.22, 18]","[179.8, 15]","[181.43, 14]",162.53,55,34.55,-0.05
13:46:53,"[156.11, 19]","[100.96, 23]","[181.0, 47]","[182.0, 20]",168.55,109,24.89,-0.23
13:46:54,"[165.4, 30]","[157.0, 12]","[181.0, 7]","[182.0, 14]",173.2,63,15.6,0.33
13:46:55,"[169.94, 54]","[171.21, 29]","[296.81, 21]","[343.87, 30]",233.38,134,126.87,0.24
13:46:56,"[185.0, 9]","[184.0, 18]","[469.42, 24]","[562.8, 45]",327.21,96,284.42,-0.44
13:46:57,"[184.22, 9]","[154.11, 36]","[508.0, 18]","[619.79, 42]",346.11,105,323.78,-0.14
13:46:58,"[184.0, 5]","[177.0, 40]","[264.0, 10]","[479.2, 20]",224.0,75,80.0,0.2
13:46:59,"[186.0, 20]","[184.0, 10]","[264.0, 20]","[457.88, 41]",225.0,91,78.0,-0.34
13:47:00,"[174.9, 84]","[132.13, 30]","[264.0, 12]","[500.0, 24]",219.45,150,89.1,0.52
13:47:01,"[185.0, 238]","[161.78, 54]","[246.14, 65]","[258.59, 49]",215.57,406,61.14,0.44
13:47:02,"[188.49, 43]","[180.19, 114]","[242.91, 55]","[321.83, 35]",215.7,247,54.42,0.27
13:47:03,"[191.0, 86]","[190.0, 10]","[230.38, 32]","[290.0, 38]",210.69,166,39.38,0.16
13:47:04,"[191.0, 117]","[190.0, 13]","[210.11, 36]","[234.73, 52]",200.56,218,19.11,0.19
13:47:05,"[191.44, 80]","[190.85, 33]","[207.24, 46]","[208.36, 50]",199.34,209,15.8,0.08
13:47:06,"[193.0, 90]","[191.0, 72]","[204.22, 90]","[206.0, 54]",198.61,306,11.22,0.06
13:47:07,"[192.06, 98]","[190.77, 26]","[202.1, 59]","[203.01, 72]",197.08,255,10.04,-0.03
13:47:08,"[192.54, 35]","[190.5, 16]","[198.54, 57]","[199.6, 57]",195.54,165,6.0,-0.38
13:47:09,"[191.0, 16]","[190.0, 16]","[196.16, 76]","[197.56, 80]",193.58,188,5.16,-0.66
13:47:10,"[190.43, 14]","[167.36, 55]","[192.68, 68]","[194.0, 46]",191.55,183,2.25,-0.25
13:47:11,"[185.48, 60]","[168.24, 74]","[191.91, 77]","[241.05, 61]",188.7,272,6.43,-0.01
13:47:12,"[185.2, 82]","[178.78, 37]","[188.71, 66]","[190.54, 78]",186.95,263,3.52,-0.1
13:47:13,"[183.61, 36]","[124.09, 11]","[187.79, 39]","[279.94, 32]",185.7,118,4.18,-0.2
13:47:14,"[157.21, 47]","[100.03, 29]","[265.65, 40]","[375.93, 28]",211.43,144,108.44,0.06
13:47:15,"[151.62, 32]","[102.72, 32]","[281.4, 20]","[399.35, 37]",216.51,121,129.77,0.06
13:47:16,"[160.72, 36]","[127.7, 23]","[277.0, 21]","[417.08, 37]",218.86,117,116.28,0.01
13:47:17,"[166.58, 24]","[157.4, 10]","[217.5, 16]","[383.55, 22]",192.04,72,50.92,-0.06
13:47:18,"[177.06, 47]","[128.03, 32]","[258.55, 33]","[460.0, 42]",217.8,154,81.48,0.03
13:47:19,"[191.0, 85]","[166.27, 44]","[296.38, 26]","[442.43, 23]",243.69,178,105.38,0.45
13:47:20,"[191.0, 49]","[178.0, 20]","[252.69, 26]","[277.35, 23]",221.85,118,61.69,0.17
13:47:21,"[191.0, 98]","[186.6, 15]","[247.4, 40]","[354.08, 49]",219.2,202,56.4,0.12
13:47:22,"[190.88, 58]","[175.27, 15]","[249.0, 24]","[312.33, 48]",219.94,145,58.12,0.01
13:47:23,"[184.0, 8]","[129.0, 48]","[248.0, 22]","[359.4, 30]",216.0,108,64.0,0.04
13:47:24,"[184.0, 16]","[152.78, 100]","[245.06, 35]","[246.06, 77]",214.53,228,61.06,0.02
13:47:25,"[145.88, 24]","[136.97, 62]","[243.0, 30]","[245.0, 75]",194.44,191,97.12,-0.1
13:47:26,"[185.96, 73]","[137.52, 23]","[223.57, 35]","[244.68, 56]",204.77,187,37.61,0.03
13:47:27,"[191.0, 117]","[188.0, 13]","[198.34, 62]","[220.66, 35]",194.67,227,7.34,0.15
13:47:28,"[191.0, 81]","[188.0, 9]","[193.47, 30]","[194.88, 33]",192.23,153,2.47,0.18
13:47:29,"[191.0, 90]","[188.0, 10]","[192.0, 50]","[193.0, 20]",191.5,170,1.0,0.18
13:47:30,"[186.32, 41]","[176.63, 19]","[192.51, 35]","[265.0, 44]",189.42,139,6.2,-0.14
13:47:31,"[121.35, 23]","[84.16, 43]","[207.82, 17]","[257.83, 35]",164.59,118,86.48,0.12
13:47:32,"[153.26, 62]","[107.13, 15]","[173.56, 18]","[175.0, 9]",163.41,104,20.3,0.48
13:47:33,"[118.44, 9]","[98.71, 7]","[173.0, 10]","[175.0, 5]",145.72,31,54.56,0.03
13:47:34,"[151.44, 18]","[71.8, 15]","[195.83, 23]","[262.63, 19]",173.64,75,44.38,-0.12
13:47:35,"[131.11, 19]","[82.74, 42]","[197.2, 30]","[351.42, 31]",164.15,122,66.09,0.0
13:47:36,"[174.6, 10]","[158.28, 25]","[181.0, 40]","[206.88, 24]",177.8,99,6.4,-0.29
13:47:37,"[175.4, 15]","[162.42, 65]","[186.78, 37]","[250.67, 57]",181.09,174,11.38,-0.08
13:47:38,"[173.31, 16]","[171.17, 88]","[238.0, 42]","[478.57, 40]",205.66,186,64.69,0.12
13:47:39,"[176.43, 21]","[154.41, 17]","[468.35, 17]","[525.71, 21]",322.39,76,291.92,0.0
13:47:40,"[185.28, 29]","[153.22, 27]","[296.77, 26]","[365.05, 19]",241.02,101,111.49,0.11
13:47:41,"[186.7, 43]","[183.0, 32]","[421.77, 30]","[641.33, 30]",304.23,135,235.07,0.11
13:47:42,"[190.0, 5]","[185.0, 15]","[462.0, 15]","[464.0, 10]",326.0,45,272.0,-0.11
13:47:43,"[190.0, 7]","[185.0, 21]","[426.68, 19]","[450.75, 16]",308.34,63,236.68,-0.11
13:47:44,"[186.67, 6]","[185.57, 21]","[366.0, 18]","[367.0, 12]",276.33,57,179.33,-0.05
13:47:45,"[164.5, 12]","[117.94, 34]","[259.97, 29]","[285.48, 29]",212.23,104,95.47,-0.12
13:47:46,"[143.9, 31]","[114.27, 64]","[177.0, 20]","[211.0, 30]",160.45,145,33.1,0.31
13:47:47,"[151.54, 35]","[135.29, 65]","[177.0, 16]","[183.0, 24]",164.27,140,25.46,0.43
13:47:48,"[158.68, 38]","[127.91, 67]","[271.0, 24]","[256.6, 30]",214.84,159,112.32,0.32
13:47:49,"[159.82, 34]","[107.18, 39]","[343.44, 36]","[626.0, 9]",251.63,118,183.62,0.24
13:47:50,"[158.25, 32]","[112.05, 38]","[183.88, 25]","[213.72, 29]",171.06,124,25.63,0.13
13:47:51,"[159.0, 44]","[135.75, 89]","[178.53, 17]","[212.04, 23]",168.76,173,19.53,0.54
13:47:52,"[163.38, 32]","[147.13, 99]","[460.23, 13]","[742.86, 22]",311.8,166,296.86,0.58
13:47:53,"[191.0, 24]","[169.0, 48]","[435.98, 45]","[603.56, 36]",313.49,153,244.98,-0.06
13:47:54,"[191.0, 20]","[187.0, 40]","[385.0, 40]","[459.0, 10]",288.0,110,194.0,0.09
13:47:55,"[187.75, 24]","[137.44, 50]","[327.33, 18]","[397.48, 27]",257.54,119,139.58,0.24
13:47:56,"[187.29, 17]","[142.06, 50]","[212.0, 7]","[377.0, 28]",199.65,102,24.71,0.31
13:47:57,"[187.0, 18]","[173.0, 117]","[283.15, 33]","[358.67, 24]",235.08,192,96.15,0.41
13:47:58,"[186.57, 14]","[182.47, 62]","[292.6, 40]","[424.1, 40]",239.59,156,106.03,-0.03
13:47:59,"[178.27, 49]","[156.93, 30]","[306.22, 36]","[410.33, 36]",242.24,151,127.96,0.05
13:48:00,"[190.0, 48]","[171.47, 59]","[427.7, 33]","[534.79, 14]",308.85,154,237.7,0.39
13:48:01,"[190.0, 27]","[147.62, 42]","[391.08, 37]","[500.19, 42]",290.54,148,201.08,-0.07
13:48:02,"[190.0, 21]","[147.86, 49]","[506.0, 35]","[597.43, 28]",348.0,133,316.0,0.05
13:48:03,"[190.0, 39]","[152.71, 121]","[322.41, 34]","[368.29, 62]",256.21,256,132.41,0.25
13:48:04,"[190.67, 45]","[147.64, 50]","[354.0, 11]","[356.0, 55]",272.33,161,163.33,0.18
13:48:05,"[191.0, 47]","[190.0, 30]","[351.95, 40]","[353.34, 38]",271.48,155,160.95,-0.01
13:48:06,"[191.0, 26]","[190.0, 39]","[287.94, 34]","[301.44, 50]",239.47,149,96.94,-0.13
13:48:07,"[190.73, 30]","[189.57, 37]","[213.26, 31]","[214.51, 35]",202.0,133,22.52,0.01
13:48:08,"[190.0, 14]","[186.0, 14]","[211.0, 50]","[211.53, 34]",200.5,112,21.0,-0.5
13:48:09,"[187.46, 39]","[137.82, 73]","[206.6, 20]","[208.06, 32]",197.03,164,19.14,0.37
13:48:10,"[191.0, 84]","[186.79, 98]","[202.88, 26]","[203.58, 26]",196.94,234,11.88,0.56
13:48:11,"[191.0, 33]","[190.0, 70]","[196.0, 10]","[197.8, 10]",193.5,123,5.0,0.67
13:48:12,"[190.28, 29]","[189.52, 62]","[192.57, 23]","[193.33, 27]",191.42,141,2.29,0.29
13:48:13,"[188.75, 48]","[184.29, 42]","[222.79, 43]","[393.39, 18]",205.77,151,34.04,0.19
13:48:14,"[184.06, 32]","[154.47, 73]","[278.07, 15]","[329.43, 21]",231.06,141,94.0,0.49
13:48:15,"[184.0, 60]","[154.4, 94]","[235.0, 36]","[235.88, 34]",209.5,224,51.0,0.38
13:48:16,"[184.0, 91]","[158.97, 74]","[233.73, 33]","[235.0, 33]",208.86,231,49.73,0.43
13:48:17,"[185.6, 75]","[183.25, 120]","[231.38, 55]","[235.53, 47]",208.49,297,45.78,0.31
13:48:18,"[188.0, 45]","[184.0, 45]","[229.44, 27]","[231.0, 45]",208.72,162,41.44,0.11
13:48:19,"[188.5, 64]","[185.08, 65]","[193.82, 33]","[214.12, 32]",191.16,194,5.32,0.33
13:48:20,"[191.22, 23]","[190.0, 55]","[221.04, 47]","[276.24, 42]",206.13,167,29.83,-0.07
13:48:21,"[190.15, 26]","[187.75, 40]","[231.0, 40]","[307.0, 8]",210.58,114,40.85,0.16
13:48:22,"[190.0, 36]","[187.0, 45]","[230.78, 45]","[307.0, 9]",210.39,135,40.78,0.2
13:48:23,"[190.0, 27]","[187.0, 45]","[230.0, 45]","[309.56, 9]",210.0,126,40.0,0.14
13:48:24,"[190.0, 21]","[187.0, 35]","[223.17, 23]","[236.58, 19]",206.59,98,33.17,0.14
13:48:25,"[190.0, 45]","[187.0, 75]","[202.01, 71]","[216.7, 27]",196.01,218,12.01,0.1
13:48:26,"[190.0, 21]","[187.0, 35]","[202.0, 35]","[232.0, 35]",196.0,126,12.0,-0.11
13:48:27,"[190.0, 24]","[187.0, 40]","[201.38, 40]","[240.75, 32]",195.69,136,11.38,-0.06
13:48:28,"[190.0, 15]","[187.0, 25]","[201.0, 25]","[323.2, 5]",195.5,70,11.0,0.14
13:48:29,"[190.4, 45]","[187.3, 61]","[200.38, 65]","[478.29, 41]",195.39,212,9.98,0.0
13:48:30,"[192.0, 42]","[190.0, 21]","[199.0, 35]","[508.04, 25]",195.5,123,7.0,0.02
13:48:31,"[192.0, 36]","[190.0, 18]","[199.0, 30]","[453.0, 6]",195.5,90,7.0,0.2
13:48:32,"[192.0, 60]","[190.0, 45]","[198.67, 75]","[413.88, 26]",195.33,206,6.67,0.02
13:48:33,"[190.89, 27]","[186.56, 64]","[198.0, 40]","[382.0, 8]",194.44,139,7.11,0.31
13:48:34,"[190.0, 24]","[186.0, 88]","[197.62, 40]","[489.8, 10]",193.81,162,7.62,0.38
13:48:35,"[190.0, 12]","[186.0, 44]","[196.75, 20]","[731.0, 8]",193.38,84,6.75,0.33
13:48:36,"[190.0, 23]","[186.0, 110]","[195.5, 50]","[477.36, 44]",192.75,227,5.5,0.17
13:48:37,"[190.0, 17]","[186.0, 143]","[353.61, 44]","[668.89, 45]",271.81,249,163.61,0.29
13:48:38,"[190.0, 12]","[186.0, 132]","[255.22, 36]","[470.94, 17]",222.61,197,65.22,0.46
13:48:39,"[190.0, 9]","[186.0, 99]","[217.82, 17]","[219.9, 42]",203.91,167,27.82,0.29
13:48:40,"[187.44, 25]","[185.92, 104]","[199.7, 20]","[206.23, 13]",193.57,162,12.26,0.59
13:48:41,"[186.0, 135]","[185.0, 72]","[196.0, 36]","[196.82, 33]",191.0,276,10.0,0.5
13:48:42,"[186.18, 91]","[185.42, 76]","[190.93, 30]","[204.4, 30]",188.55,227,4.76,0.47
13:48:43,"[186.0, 68]","[185.0, 100]","[190.74, 27]","[348.54, 26]",188.37,221,4.74,0.52
13:48:44,"[185.31, 88]","[184.62, 116]","[188.1, 40]","[270.0, 20]",186.7,264,2.79,0.55
13:48:45,"[188.39, 66]","[184.5, 40]","[239.14, 21]","[288.75, 24]",213.77,151,50.75,0.4
13:48:46,"[189.0, 36]","[185.0, 18]","[220.33, 9]","[221.5, 12]",204.67,75,31.33,0.44
13:48:47,"[189.0, 52]","[185.0, 26]","[219.54, 13]","[221.0, 13]",204.27,104,30.54,0.5
13:48:48,"[189.0, 40]","[185.0, 20]","[217.9, 10]","[221.0, 10]",203.45,80,28.9,0.5
13:48:49,"[189.0, 32]","[185.0, 16]","[198.05, 20]","[217.25, 8]",193.53,76,9.05,0.26
13:48:50,"[189.0, 60]","[185.0, 102]","[199.48, 33]","[216.33, 15]",194.24,210,10.48,0.54
13:48:51,"[189.15, 33]","[185.89, 90]","[213.08, 12]","[215.0, 12]",201.12,147,23.93,0.67
13:48:52,"[186.89, 38]","[187.61, 72]","[210.69, 16]","[215.0, 16]",198.79,142,23.79,0.55
13:48:53,"[185.48, 63]","[184.87, 30]","[207.56, 9]","[210.0, 9]",196.52,111,22.08,0.68
13:48:54,"[189.8, 60]","[186.78, 63]","[207.0, 15]","[210.0, 15]",198.4,153,17.2,0.61
13:48:55,"[187.0, 51]","[185.0, 105]","[203.07, 15]","[206.07, 15]",195.03,186,16.07,0.68
13:48:56,"[187.0, 12]","[185.0, 84]","[199.54, 13]","[244.54, 13]",193.27,122,12.54,0.57
13:48:57,"[187.0, 10]","[185.0, 70]","[197.08, 12]","[198.11, 18]",192.04,110,10.08,0.45
13:48:58,"[185.07, 81]","[184.45, 47]","[194.83, 24]","[197.33, 24]",189.95,176,9.76,0.45
13:48:59,"[185.0, 93]","[184.0, 54]","[192.47, 34]","[196.0, 17]",188.74,198,7.47,0.48
13:49:00,"[185.0, 65]","[184.0, 104]","[188.74, 19]","[190.1, 20]",186.87,208,3.74,0.62
13:49:01,"[185.98, 41]","[184.18, 68]","[200.57, 35]","[251.8, 35]",193.27,179,14.6,0.22
13:49:02,"[187.0, 27]","[185.0, 33]","[283.86, 43]","[465.26, 19]",235.43,122,96.86,-0.02
13:49:03,"[188.25, 24]","[185.38, 24]","[326.0, 12]","[592.49, 35]",257.12,95,137.75,0.01
13:49:04,"[189.0, 55]","[187.0, 67]","[269.69, 13]","[497.1, 40]",229.35,175,80.69,0.39
13:49:05,"[189.0, 35]","[187.0, 56]","[277.0, 7]","[298.45, 11]",233.0,109,88.0,0.67
13:49:06,"[188.18, 39]","[186.97, 58]","[276.12, 16]","[287.22, 9]",232.15,122,87.95,0.59
13:49:07,"[187.0, 54]","[186.0, 8]","[275.0, 16]","[277.0, 8]",231.0,86,88.0,0.44
13:49:08,"[188.0, 18]","[186.96, 46]","[274.78, 18]","[332.54, 13]",231.39,95,86.78,0.35
13:49:09,"[191.29, 105]","[190.0, 10]","[272.57, 28]","[273.31, 32]",231.93,175,81.29,0.31
13:49:10,"[192.0, 90]","[190.0, 9]","[270.78, 36]","[272.0, 18]",231.39,153,78.78,0.29
13:49:11,"[192.0, 70]","[190.0, 11]","[269.71, 42]","[271.5, 24]",230.86,147,77.71,0.1
13:49:12,"[192.0, 44]","[190.0, 10]","[265.95, 38]","[267.09, 22]",228.97,114,73.95,-0.05
13:49:13,"[192.0, 72]","[190.0, 28]","[260.76, 50]","[261.97, 58]",226.38,208,68.76,-0.04
13:49:14,"[192.0, 29]","[190.0, 27]","[255.0, 28]","[256.69, 26]",223.5,110,63.0,0.02
13:49:15,"[192.0, 54]","[190.0, 54]","[228.92, 48]","[235.35, 43]",210.46,199,36.92,0.09
13:49:16,"[191.85, 26]","[189.57, 28]","[226.13, 15]","[227.07, 30]",208.99,99,34.29,0.09
13:49:17,"[190.0, 20]","[187.0, 36]","[220.56, 9]","[225.67, 12]",205.28,77,30.56,0.45
13:49:18,"[190.0, 16]","[187.0, 40]","[218.4, 10]","[220.0, 10]",204.2,76,28.4,0.47
13:49:19,"[190.0, 5]","[187.0, 30]","[218.0, 5]","[226.59, 17]",204.0,57,28.0,0.23
13:49:20,"[190.0, 15]","[187.0, 90]","[214.3, 20]","[225.56, 45]",202.15,170,24.3,0.24
13:49:21,"[187.07, 45]","[186.1, 61]","[212.25, 24]","[214.0, 12]",199.66,142,25.18,0.49
13:49:22,"[187.0, 31]","[186.0, 60]","[207.5, 36]","[209.28, 40]",197.25,167,20.5,0.09
13:49:23,"[187.0, 11]","[186.0, 55]","[206.07, 41]","[207.59, 37]",196.54,144,19.07,-0.08
13:49:24,"[187.0, 13]","[186.0, 65]","[202.24, 34]","[202.81, 53]",194.62,165,15.24,-0.05
13:49:25,"[187.0, 14]","[186.0, 70]","[198.47, 47]","[200.23, 57]",192.73,188,11.47,-0.11
13:49:26,"[186.08, 38]","[185.68, 22]","[192.97, 40]","[194.58, 33]",189.53,133,6.9,-0.1
13:49:27,"[186.33, 15]","[185.93, 27]","[189.57, 28]","[191.0, 35]",187.95,105,3.24,-0.2
13:49:28,"[186.02, 81]","[185.48, 21]","[188.39, 57]","[190.12, 49]",187.21,208,2.36,-0.02
13:49:29,"[185.54, 13]","[184.08, 26]","[187.0, 40]","[367.7, 27]",186.27,106,1.46,-0.26
13:49:30,"[184.14, 21]","[183.2, 61]","[185.5, 50]","[389.8, 40]",184.82,172,1.36,-0.05
13:49:31,"[183.08, 53]","[157.08, 52]","[259.0, 44]","[420.41, 39]",221.04,188,75.92,0.12
13:49:32,"[172.0, 60]","[155.85, 53]","[362.88, 34]","[413.57, 35]",267.44,182,190.88,0.24
13:49:33,"[161.29, 35]","[157.49, 53]","[178.26, 34]","[296.0, 30]",169.78,152,16.98,0.16
13:49:34,"[168.27, 110]","[105.09, 11]","[177.64, 55]","[179.0, 33]",172.95,209,9.36,0.16
13:49:35,"[176.58, 24]","[125.44, 25]","[356.07, 28]","[539.0, 24]",266.33,101,179.49,-0.03
13:49:36,"[190.0, 40]","[156.63, 41]","[533.94, 32]","[610.5, 16]",361.97,129,343.94,0.26
13:49:37,"[190.0, 48]","[173.75, 12]","[329.14, 51]","[561.76, 51]",259.57,162,139.14,-0.26
13:49:38,"[190.21, 29]","[188.2, 15]","[268.76, 50]","[394.96, 52]",229.48,146,78.55,-0.4
13:49:39,"[191.0, 11]","[190.0, 16]","[217.71, 28]","[239.5, 40]",204.36,95,26.71,-0.43
13:49:40,"[191.67, 15]","[190.0, 30]","[215.64, 22]","[217.31, 35]",203.65,102,23.97,-0.12
13:49:41,"[192.0, 14]","[190.0, 28]","[212.41, 27]","[213.13, 55]",202.2,124,20.41,-0.32
13:49:42,"[189.65, 23]","[188.36, 22]","[208.0, 12]","[209.33, 21]",198.83,78,18.35,0.15
13:49:43,"[189.29, 21]","[187.57, 21]","[207.0, 7]","[209.0, 14]",198.14,63,17.71,0.33
